	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126
62	0.577715955	0.611317903	0.613369406	0.597092394	0.625966386	0.644131775	0.596290681	0.601654958	0.610627968	0	0.627122447	0.616286502	0.635841275	0.68002268	0.663108096	0.600018408	0.619434907	0.655843425	0.657798813	0.612308996	0.628985296	0.660537531	0.6647914	0.702688634	0.738177403	0.696173413	0.690788156	0.747057499	0.687409875	0.718780328	0.71936671	0.708132722	0.695741634	0.616596262	0.686564418	0.685362528	0.695934176	0.710456239	0.728983442	0.631138304	0.712067041	0.740427854	0.755082449	0.765552275	0.710521591	0.682430753	0.750042578	0.7218418	0.733505591	0.718167171	0.727384478	0.746009793	0.622739242	0.663508349	0.665256159	0.640734942	0.699224757	0.648350435	0.6578349	0.681127928	0.674354613	0.674030985	0.638113487
63	0.668732136	0.587866381	0.656566853	0.605400882	0.615678518	0.684471856	0.661803025	0.608467128	0.610188091	0.627122447	0	0.652644484	0.570186119	0.602101073	0.609516564	0.63230065	0.632542212	0.652652154	0.59780116	0.664284244	0.65206433	0.563888281	0.626878808	0.637557938	0.677986797	0.628775531	0.659757893	0.730902475	0.654257542	0.713514448	0.667783606	0.665657032	0.637790691	0.633018413	0.608369708	0.636235155	0.641405507	0.664555948	0.730256423	0.631900219	0.699210595	0.749487946	0.752075358	0.765413627	0.69098828	0.682890906	0.747984133	0.681885534	0.686904112	0.701802923	0.72217136	0.711127914	0.64336896	0.61154513	0.67522073	0.66091241	0.638282847	0.681016131	0.613635872	0.688100989	0.637117435	0.632212355	0.662747924
64	0.579579442	0.660446391	0.573962372	0.649234293	0.667397669	0.576583283	0.604873113	0.598500347	0.629284476	0.616286502	0.652644484	0	0.675693907	0.685021482	0.657990775	0.629731209	0.60233597	0.623498686	0.675294166	0.590169248	0.6182758	0.664690774	0.649997191	0.699319321	0.720946868	0.70354344	0.652008075	0.736629616	0.681285551	0.706859579	0.709081701	0.683589893	0.710235618	0.597666004	0.693448351	0.678766275	0.688214167	0.684767754	0.672489292	0.604498935	0.70575139	0.725014591	0.733860997	0.764629403	0.69330289	0.675247092	0.741396331	0.708764859	0.737978644	0.714515748	0.709227849	0.722415705	0.625560604	0.679190324	0.618056148	0.694250442	0.682472002	0.670545442	0.686043048	0.713040141	0.71386493	0.693105257	0.645770278
65	0.687657767	0.638833951	0.665937513	0.623852311	0.608718153	0.715869652	0.648102423	0.638853099	0.615289173	0.635841275	0.570186119	0.675693907	0	0.542785658	0.563553719	0.601975173	0.625140503	0.646080659	0.566186334	0.65674427	0.632225203	0.525380151	0.619408079	0.641640493	0.710891339	0.634702957	0.648088597	0.733147613	0.655011318	0.723917785	0.698097724	0.680963424	0.648421726	0.671499396	0.620423654	0.619054446	0.650245505	0.656442947	0.745720878	0.650135277	0.671323438	0.750997291	0.753875376	0.76561168	0.689953359	0.692924819	0.753459684	0.664352282	0.67666341	0.692448105	0.721608873	0.702372176	0.643156489	0.587066799	0.652834904	0.638106905	0.629036528	0.653455152	0.605251671	0.67280865	0.635669351	0.58370566	0.645473517
66	0.719111653	0.649757982	0.679887971	0.670192261	0.657020281	0.728066497	0.70487059	0.653389056	0.657017127	0.68002268	0.602101073	0.685021482	0.542785658	0	0.560651942	0.657902845	0.640816023	0.637071264	0.574129395	0.665261602	0.644261622	0.531572604	0.641122108	0.647114894	0.706911828	0.638263001	0.66945308	0.743153745	0.656567205	0.723199279	0.696456874	0.696344682	0.673137823	0.69964985	0.624847718	0.690361516	0.681351901	0.664486146	0.732928981	0.654800344	0.718886378	0.754227387	0.761600526	0.772115156	0.706497792	0.695099246	0.76045372	0.694584576	0.692242976	0.708645492	0.748406587	0.714885868	0.656041857	0.621841731	0.682002297	0.715544761	0.641248184	0.705499328	0.643929802	0.722907997	0.668896668	0.612767862	0.701067226
67	0.689441202	0.652814242	0.670922478	0.645018303	0.632487942	0.703666352	0.685115918	0.644989162	0.640135056	0.663108096	0.609516564	0.657990775	0.563553719	0.560651942	0	0.630466254	0.632832699	0.644775256	0.588875811	0.667569359	0.630510032	0.566454384	0.62801664	0.643102315	0.698492727	0.625268308	0.664073529	0.724522045	0.663139528	0.717089812	0.692943398	0.694932769	0.664289234	0.681415251	0.634153921	0.636192151	0.658079659	0.66162456	0.727339389	0.657520826	0.691385878	0.727766223	0.742353916	0.744089132	0.708245194	0.683551939	0.746427855	0.687200549	0.689857791	0.699979883	0.70772366	0.704512755	0.649473494	0.656675818	0.647555869	0.678761835	0.674817124	0.686224273	0.636906102	0.687222008	0.671750543	0.639236628	0.669540179
68	0.618669357	0.631412033	0.613801804	0.644645135	0.636812332	0.645459204	0.596347947	0.610038438	0.623774252	0.600018408	0.63230065	0.629731209	0.601975173	0.657902845	0.630466254	0	0.567665166	0.631500437	0.638666594	0.611612618	0.590001583	0.633480635	0.640757458	0.676879027	0.74326622	0.678717562	0.66040378	0.742866141	0.663465732	0.726958952	0.709442632	0.700355331	0.701665922	0.630244838	0.680000991	0.663233446	0.708282479	0.706152265	0.718721372	0.625110948	0.682229082	0.747164861	0.743756183	0.766306719	0.708180239	0.689694795	0.750253404	0.689296295	0.721803536	0.710783731	0.708399484	0.723846044	0.605265482	0.661525841	0.635715246	0.631217515	0.669282717	0.632715722	0.645854645	0.680448956	0.654028575	0.648131247	0.647986324
69	0.636059843	0.694266386	0.616462235	0.668994677	0.696857438	0.668293184	0.632678195	0.625608663	0.678439054	0.619434907	0.632542212	0.60233597	0.625140503	0.640816023	0.632832699	0.567665166	0	0.540425656	0.646091815	0.567471684	0.580406107	0.597494854	0.632660644	0.667735182	0.70953471	0.665662185	0.614988023	0.721580457	0.665117556	0.700697931	0.701167572	0.680673932	0.681213723	0.600097467	0.643745839	0.672848738	0.65872368	0.666803623	0.652146719	0.581657736	0.685757754	0.713487321	0.723503223	0.750563406	0.690901063	0.684595429	0.731069857	0.695503841	0.71803565	0.693290284	0.697686456	0.703790496	0.640956693	0.662459593	0.660172488	0.696899696	0.682404292	0.705498943	0.680295772	0.751373058	0.722443215	0.693417339	0.677222317
70	0.665971315	0.717407144	0.637795919	0.717132242	0.741247938	0.696984575	0.686903404	0.647329751	0.724082767	0.655843425	0.652652154	0.623498686	0.646080659	0.637071264	0.644775256	0.631500437	0.540425656	0	0.68392134	0.567809992	0.619516534	0.595311827	0.619690238	0.665582276	0.678973005	0.649670723	0.569478362	0.689139696	0.607520926	0.652396906	0.663664223	0.610189142	0.665642956	0.637786144	0.614605976	0.668124629	0.637994779	0.618118397	0.600113478	0.566547597	0.676535622	0.652673591	0.676373847	0.712100402	0.657354959	0.637185019	0.686388389	0.67216035	0.677643696	0.65203044	0.654508374	0.662794844	0.661247431	0.671741014	0.694015404	0.750795976	0.69056704	0.760179677	0.727233611	0.791280489	0.758649504	0.721198369	0.722480507
71	0.687398973	0.605278925	0.688404942	0.620800014	0.599963968	0.702165884	0.681261602	0.634560458	0.608001291	0.657798813	0.59780116	0.675294166	0.566186334	0.574129395	0.588875811	0.638666594	0.646091815	0.68392134	0	0.686122419	0.662313616	0.573372845	0.649985422	0.648883678	0.736605703	0.657588968	0.689058006	0.748625029	0.687504923	0.743247631	0.718411497	0.712169571	0.691956406	0.676624402	0.656872541	0.656462285	0.688501706	0.705726742	0.782642821	0.69040256	0.696858963	0.769274296	0.7718047	0.793608666	0.723606646	0.707789831	0.769409785	0.70241864	0.707408638	0.733159126	0.740154958	0.738512606	0.648020706	0.668050581	0.673009936	0.651550325	0.677180639	0.663207508	0.600188546	0.659067853	0.629799134	0.615431202	0.674759546
72	0.612890879	0.694686007	0.605298542	0.68335631	0.704452234	0.657341434	0.630393686	0.647614998	0.679672783	0.612308996	0.664284244	0.590169248	0.65674427	0.665261602	0.667569359	0.611612618	0.567471684	0.567809992	0.686122419	0	0.566729382	0.638424095	0.662639223	0.705704988	0.734187203	0.680535724	0.65141232	0.733399592	0.676870811	0.713547529	0.715119025	0.684634649	0.700005076	0.642418464	0.676069456	0.689557378	0.696823797	0.690894156	0.653106986	0.60845723	0.703003748	0.724943173	0.740264948	0.761066718	0.693045051	0.676502046	0.728375532	0.71519555	0.737238651	0.725967382	0.724055713	0.728756896	0.644065674	0.686788651	0.647188297	0.711266475	0.684848984	0.708021297	0.703546047	0.743690093	0.737315522	0.700253618	0.659528871
73	0.618988731	0.655497292	0.608354355	0.663927154	0.674286814	0.641127936	0.621149086	0.642416905	0.665285777	0.628985296	0.65206433	0.6182758	0.632225203	0.644261622	0.630510032	0.590001583	0.580406107	0.619516534	0.662313616	0.566729382	0	0.638797666	0.647260824	0.700203061	0.747162105	0.67505475	0.666011958	0.745475581	0.696223196	0.732167197	0.729621987	0.720563285	0.702216931	0.63025983	0.698149505	0.651799876	0.712336584	0.710276884	0.698160581	0.643647727	0.700227178	0.746735379	0.759607549	0.760608453	0.707030752	0.6927613	0.755360845	0.718574266	0.735912315	0.725711075	0.726666474	0.734108631	0.620226566	0.641753675	0.633115471	0.667754879	0.652450402	0.67172682	0.643334883	0.706783298	0.68135445	0.637056393	0.62794478
74	0.694609876	0.644793467	0.655612624	0.652890282	0.663640385	0.714544721	0.699921071	0.641122693	0.650665414	0.660537531	0.563888281	0.664690774	0.525380151	0.531572604	0.566454384	0.633480635	0.597494854	0.595311827	0.573372845	0.638424095	0.638797666	0	0.607685594	0.605457443	0.683393871	0.596040141	0.620533226	0.722712787	0.612920237	0.701467106	0.6671994	0.640351697	0.623414555	0.67788488	0.568774998	0.641882066	0.631973596	0.626984258	0.712248737	0.623217318	0.685573554	0.720694205	0.726864056	0.754291084	0.673716369	0.654914636	0.741988026	0.649187726	0.659938421	0.679879742	0.723346451	0.687715447	0.641083089	0.617340074	0.681456704	0.70791005	0.661351773	0.705545278	0.643614326	0.734947578	0.688167848	0.619776133	0.676786022
86	0.682735492	0.674414591	0.639661184	0.679109266	0.688033818	0.694587586	0.676010944	0.629878978	0.660623549	0.6647914	0.626878808	0.649997191	0.619408079	0.641122108	0.62801664	0.640757458	0.632660644	0.619690238	0.649985422	0.662639223	0.647260824	0.607685594	0	0.560509322	0.618885516	0.579854146	0.55829293	0.644054964	0.567628613	0.619804961	0.631800064	0.589238322	0.565461417	0.641010072	0.582900488	0.609952268	0.610464201	0.607662294	0.68369662	0.603093057	0.593389818	0.650318091	0.67716215	0.706664969	0.589363887	0.586696617	0.650078638	0.60095646	0.6133114	0.599120665	0.622591998	0.648707883	0.653434002	0.627786739	0.683336069	0.701800964	0.670812903	0.704605607	0.677267466	0.736761195	0.722899515	0.663210825	0.68659389
87	0.729412193	0.695752535	0.723326138	0.701009106	0.69937783	0.744595181	0.729802728	0.673995745	0.685312754	0.702688634	0.637557938	0.699319321	0.641640493	0.647114894	0.643102315	0.676879027	0.667735182	0.665582276	0.648883678	0.705704988	0.700203061	0.605457443	0.560509322	0	0.620588321	0.528592156	0.606827376	0.600375537	0.564645077	0.611881667	0.578893568	0.591472099	0.526584222	0.670751149	0.608466352	0.622261909	0.619368495	0.640754311	0.721496387	0.655299465	0.604669227	0.642758256	0.647001323	0.688791347	0.607013692	0.61540161	0.656951703	0.569930575	0.584322904	0.587809752	0.634918507	0.588771918	0.681355863	0.650677703	0.714602471	0.723508791	0.67484547	0.736141196	0.687895699	0.74654195	0.71966943	0.646636359	0.729340311
88	0.760826338	0.763966781	0.721100404	0.762952203	0.773172355	0.762331425	0.765478432	0.719180293	0.766090189	0.738177403	0.677986797	0.720946868	0.710891339	0.706911828	0.698492727	0.74326622	0.70953471	0.678973005	0.736605703	0.734187203	0.747162105	0.683393871	0.618885516	0.620588321	0	0.595614775	0.596858801	0.582691933	0.606051062	0.563019033	0.586359175	0.555511166	0.545958224	0.689877411	0.623452435	0.665648563	0.61271555	0.590460686	0.67378606	0.625688963	0.630575697	0.620221967	0.623348994	0.637613774	0.63185728	0.632728417	0.620950113	0.589724757	0.595054686	0.598596054	0.604025804	0.600315785	0.754179618	0.716497598	0.756301728	0.78131638	0.75088515	0.792352229	0.769281942	0.809772479	0.79673263	0.751153062	0.77010333
89	0.718113362	0.697766096	0.685134262	0.719631069	0.690722162	0.729943526	0.72039137	0.678761357	0.694914167	0.696173413	0.628775531	0.70354344	0.634702957	0.638263001	0.625268308	0.678717562	0.665662185	0.649670723	0.657588968	0.680535724	0.67505475	0.596040141	0.579854146	0.528592156	0.595614775	0	0.599601288	0.640673828	0.568333504	0.634153617	0.612025008	0.575749146	0.558591987	0.668162279	0.563034339	0.620866183	0.625081763	0.620894278	0.709195593	0.637541155	0.636594946	0.648212936	0.659851382	0.688109546	0.630778484	0.597564379	0.69318211	0.599568725	0.602153278	0.610796657	0.64858622	0.61729194	0.686674752	0.66915392	0.695060645	0.717532696	0.681546187	0.742116463	0.689155748	0.759800311	0.712635027	0.653204715	0.709174254
90	0.705933206	0.717325319	0.651549227	0.736944963	0.737864602	0.707678402	0.703920819	0.669050111	0.720124638	0.690788156	0.659757893	0.652008075	0.648088597	0.66945308	0.664073529	0.66040378	0.614988023	0.569478362	0.689058006	0.65141232	0.666011958	0.620533226	0.55829293	0.606827376	0.596858801	0.599601288	0	0.615562365	0.520492702	0.55610789	0.611770397	0.533478717	0.597336347	0.668080785	0.585515783	0.643540745	0.6088404	0.602748324	0.64499897	0.577657805	0.621397796	0.607879838	0.607084396	0.677863194	0.592641634	0.57886912	0.626998485	0.586477981	0.595476614	0.586037467	0.582477321	0.583795077	0.66470858	0.687949604	0.701944202	0.746886465	0.702349977	0.756518418	0.72583088	0.782894812	0.762915901	0.726748944	0.72919143
91	0.759838149	0.777295647	0.74823543	0.78491396	0.785896989	0.768563507	0.769807215	0.746097213	0.777157807	0.747057499	0.730902475	0.736629616	0.733147613	0.743153745	0.724522045	0.742866141	0.721580457	0.689139696	0.748625029	0.733399592	0.745475581	0.722712787	0.644054964	0.600375537	0.582691933	0.640673828	0.615562365	0	0.623906396	0.526836712	0.587761928	0.60120586	0.587020926	0.720945965	0.663235095	0.671266835	0.620254674	0.628390546	0.691326675	0.687647604	0.58030935	0.563263547	0.552527106	0.593212549	0.595036895	0.628326275	0.588670682	0.594581693	0.589339304	0.571406777	0.592604619	0.565130435	0.753026288	0.73284616	0.76620958	0.791099554	0.751136279	0.801910874	0.771704526	0.812898878	0.810719847	0.759627287	0.78105173
92	0.716916699	0.712971965	0.677738234	0.732175277	0.736065876	0.735329364	0.736178557	0.680324675	0.723914355	0.687409875	0.654257542	0.681285551	0.655011318	0.656567205	0.663139528	0.663465732	0.665117556	0.607520926	0.687504923	0.676870811	0.696223196	0.612920237	0.567628613	0.564645077	0.606051062	0.568333504	0.520492702	0.623906396	0	0.578619386	0.570364579	0.524172772	0.551292395	0.677755834	0.598925089	0.633955844	0.610494272	0.607506189	0.668106786	0.615731729	0.624320209	0.620302603	0.628512953	0.664247637	0.583755305	0.559843536	0.64978017	0.541823938	0.565889376	0.558074279	0.609889329	0.61088944	0.687526592	0.676473378	0.71780102	0.756533044	0.692572607	0.75648757	0.716104014	0.78169112	0.757453997	0.706715652	0.732735563
93	0.74739498	0.774564535	0.718771536	0.773193992	0.781208371	0.750574825	0.758886987	0.719151542	0.763395023	0.718780328	0.713514448	0.706859579	0.723917785	0.723199279	0.717089812	0.726958952	0.700697931	0.652396906	0.743247631	0.713547529	0.732167197	0.701467106	0.619804961	0.611881667	0.563019033	0.634153617	0.55610789	0.526836712	0.578619386	0	0.592624885	0.538805858	0.569308397	0.675388505	0.639234526	0.663595095	0.622105324	0.625893696	0.658918953	0.643899619	0.611885539	0.56906949	0.553208678	0.624305583	0.599971346	0.605821997	0.589880193	0.598451716	0.621461325	0.560426796	0.578356021	0.587360186	0.734440111	0.738108941	0.745572556	0.792332395	0.760346618	0.793210157	0.786293263	0.817265486	0.810646719	0.774384104	0.775068206
94	0.738080017	0.731502434	0.728384586	0.743808255	0.747385986	0.751231297	0.744622882	0.704729312	0.741114049	0.71936671	0.667783606	0.709081701	0.698097724	0.696456874	0.692943398	0.709442632	0.701167572	0.663664223	0.718411497	0.715119025	0.729621987	0.6671994	0.631800064	0.578893568	0.586359175	0.612025008	0.611770397	0.587761928	0.570364579	0.592624885	0	0.596977358	0.535919987	0.695098791	0.637120953	0.668030964	0.644969541	0.651744166	0.718070819	0.653747782	0.639669259	0.638737048	0.631359685	0.655037637	0.620468625	0.613848965	0.660210695	0.585840393	0.591156799	0.583781663	0.619882122	0.613225372	0.727797203	0.699869981	0.743698949	0.760786863	0.717841716	0.774346606	0.74501075	0.792920076	0.780705247	0.745196382	0.756696369
95	0.734451251	0.734059669	0.681483109	0.750192879	0.764337897	0.73486117	0.733474325	0.694266315	0.749037568	0.708132722	0.665657032	0.683589893	0.680963424	0.696344682	0.694932769	0.700355331	0.680673932	0.610189142	0.712169571	0.684634649	0.720563285	0.640351697	0.589238322	0.591472099	0.555511166	0.575749146	0.533478717	0.60120586	0.524172772	0.538805858	0.596977358	0	0.558131184	0.692818082	0.574978892	0.638885503	0.607293948	0.585848584	0.654680388	0.585901265	0.616883073	0.614587443	0.595684707	0.658181478	0.606254341	0.571090933	0.63111382	0.58570612	0.588367148	0.580769681	0.62321674	0.609785904	0.70542707	0.712002817	0.734124063	0.781168273	0.731388146	0.785895134	0.756554531	0.811546168	0.791973337	0.745688269	0.763978664
96	0.733578205	0.714371707	0.703766774	0.714460919	0.727266976	0.750845533	0.736625594	0.679010652	0.711500141	0.695741634	0.637790691	0.710235618	0.648421726	0.673137823	0.664289234	0.701665922	0.681213723	0.665642956	0.691956406	0.700005076	0.702216931	0.623414555	0.565461417	0.526584222	0.545958224	0.558591987	0.597336347	0.587020926	0.551292395	0.569308397	0.535919987	0.558131184	0	0.669166157	0.609670238	0.621368688	0.592691772	0.610906252	0.699773145	0.641830036	0.603526632	0.634622932	0.658525481	0.650360735	0.590474217	0.597393886	0.639399838	0.581918423	0.56752668	0.566227218	0.625244536	0.603394545	0.701583921	0.653300138	0.722247318	0.742320577	0.679273644	0.751685048	0.709323099	0.764742586	0.75258526	0.694045593	0.729120843
97	0.614548301	0.650821802	0.622130021	0.662335664	0.674382437	0.621798932	0.637336833	0.623688698	0.641992187	0.616596262	0.633018413	0.597666004	0.671499396	0.69964985	0.681415251	0.630244838	0.600097467	0.637786144	0.676624402	0.642418464	0.63025983	0.67788488	0.641010072	0.670751149	0.689877411	0.668162279	0.668080785	0.720945965	0.677755834	0.675388505	0.695098791	0.692818082	0.669166157	0	0.687173418	0.65189285	0.67189289	0.690082024	0.696640477	0.588054399	0.67822869	0.717012975	0.730295324	0.754184877	0.681495857	0.668715682	0.727371998	0.698576828	0.723113875	0.70652299	0.676795658	0.711823531	0.64272135	0.691298556	0.664270506	0.672848998	0.708460241	0.674976739	0.700778833	0.714955448	0.711487598	0.699972623	0.684221971
98	0.717747695	0.70702014	0.681571312	0.705007017	0.71681648	0.722314185	0.724358822	0.67236338	0.705494094	0.686564418	0.608369708	0.693448351	0.620423654	0.624847718	0.634153921	0.680000991	0.643745839	0.614605976	0.656872541	0.676069456	0.698149505	0.568774998	0.582900488	0.608466352	0.623452435	0.563034339	0.585515783	0.663235095	0.598925089	0.639234526	0.637120953	0.574978892	0.609670238	0.687173418	0	0.6353874	0.580081531	0.547363255	0.660617883	0.601305916	0.663731503	0.669152774	0.68955692	0.704151015	0.647486344	0.62240398	0.688624657	0.619242437	0.641953261	0.64341282	0.665098021	0.664216113	0.689561872	0.681652782	0.744362557	0.755179123	0.6962404	0.765827863	0.713244028	0.795284521	0.740699012	0.693141146	0.744025253
99	0.685335832	0.669069876	0.679855768	0.686496385	0.692128542	0.705116528	0.674923031	0.674746889	0.689269908	0.685362528	0.636235155	0.678766275	0.619054446	0.690361516	0.636192151	0.663233446	0.672848738	0.668124629	0.656462285	0.689557378	0.651799876	0.641882066	0.609952268	0.622261909	0.665648563	0.620866183	0.643540745	0.671266835	0.633955844	0.663595095	0.668030964	0.638885503	0.621368688	0.65189285	0.6353874	0	0.614512102	0.645110285	0.688616976	0.632566577	0.634022841	0.68455979	0.717678914	0.720698057	0.667852539	0.647402612	0.708208776	0.649792369	0.674410192	0.667786431	0.675256945	0.663544088	0.679000941	0.659964264	0.665755638	0.683704555	0.690900539	0.704821328	0.682223413	0.716466545	0.708506632	0.666700188	0.691029518
